timestamp_unix,goal_id,path_execution_time_sec,navigation_accuracy_m,obstacle_avoidance_efficiency_ratio,recovery_frequency_per_sec,battery_consumption_units
1775021152.8400016,2d67082c07df66e70fae06fa604551a4,42.689146995544434,0.027445415034890175,inf,0.023425157689479538,0.2593276266984883
1775021152.8400016,2d67082c07df66e70fae06fa604551a4,42.689146995544434,0.027445415034890175,inf,0.023425157689479538,0.2593276266984883
1775021152.8400016,2d67082c07df66e70fae06fa604551a4,42.689146995544434,0.027445415034890175,inf,0.023425157689479538,0.2593276266984883
1775021187.506532,71f944907ac4c14744a89648e2d8077b,14.27260136604309,0.03282959386706352,inf,0.0,0.06886450947694217
1775021187.506532,71f944907ac4c14744a89648e2d8077b,14.27260136604309,0.03282959386706352,inf,0.0,0.06886450947694217
1775021187.506532,71f944907ac4c14744a89648e2d8077b,14.27260136604309,0.03282959386706352,inf,0.0,0.06886450947694217
1775021298.550994,e2189664753632635f90e3728fed44ae,40.34400010108948,0.040737852454185486,178.30458281762554,0.02478683317207793,0.292683351926942
1775021298.550994,e2189664753632635f90e3728fed44ae,40.34400010108948,0.040737852454185486,178.30458281762554,0.02478683317207793,0.292683351926942
1775021298.550994,e2189664753632635f90e3728fed44ae,40.34400010108948,0.040737852454185486,178.30458281762554,0.02478683317207793,0.292683351926942
1775021355.51763,2d677253ba90c6dabc221c5476fb8afb,27.568736791610718,0.0,107.80565043493226,0.0,0.2195885340572884
1775021355.51763,2d677253ba90c6dabc221c5476fb8afb,27.568736791610718,0.0,107.80565043493226,0.0,0.2195885340572884
1775021355.51763,2d677253ba90c6dabc221c5476fb8afb,27.568736791610718,0.0,107.80565043493226,0.0,0.2195885340572884
1775021403.4439201,0f83b37224fe4324f5ea6ee47c657d7a,39.26646375656128,0.07066188007593155,inf,0.0,0.38899455529326044
1775021403.4439201,0f83b37224fe4324f5ea6ee47c657d7a,39.26646375656128,0.07066188007593155,inf,0.0,0.38899455529326044
1775021403.4439201,0f83b37224fe4324f5ea6ee47c657d7a,39.26646375656128,0.07066188007593155,inf,0.0,0.38899455529326044
